USC00027480          40R    40S    38R    25R    21R    24R    27R    22R    24R    31R    43R    34S
USC00027488          48S    54S    44S    26R    32S    22S    29S    27S    23S    34S    51S    47S
USC00027560          49R    43R    29R    25R    23R    31R    33R    23R    25R    43R    33R    40R
USC00027593          22S    31R    21S    23R    17S    19R    18S    13R    17S    19R    17R    23R
USC00027619          34S    35S    28S    22C    22S    20S    23S    20S    23S    25S    27R    40S
USC00027625          58R    53R    43R    28R    24R    23R    35R    23R    26R    35R    19R    43R
USC00027708          33S    38S    34S    24S    22S    18S    23S    21S    21S    30S    29S    36R
USC00027716          47S    51S    45S    25S    26S    25S    31S    27S    30S    37S    41S    42S
USC00027855          33S    38S    32C    22C    24C    19S    21C    20C    20C    28C    30S    35S
USC00027880          40R    29R    24S    20R    20R    26R    23R    17R    20R    21R    23R    30R
USC00028012          48C    47C    39C    25C    26C    24C    30C    28C    28C    36C    43C    44C
USC00028018          39R    40R    31R    26R    22R    18R    23R    28R    26R    29R    39R    38R
USC00028112          33S    36S    35S    18S    20S    19R    25R    16R    20R    23R    25R    29R
USC00028162          39S    47S    35S    26S    36S    28S    32S    21S    28S    36S    39S    37R
USC00028214          41S    38S    33S    29S    25R    23R    27S    16R    24S    31R    30R    39R
USC00028329          33S    38S    33S    33S    29S    29S    26S    28S    36S    36S    46S    38S
USC00028348          21R    26R    23R    17R    16R    19R    15R    12R    14R    15R    15R    22R
USC00028396          38S    45S    32S    20S    16S    23S    26S    21S    24S    30S    31S    39S
USC00028468          38S    45S    45S    24S    22R    25S    21S    30S    24S    29S    43R    37R
USC00028499          31S    31S    29S    17S    19S    17S    19S    15S    18S    26S    23R    28S
USC00028516          28R    26R    27R    20R    18R    15R    23R    17R    20R    20R    19R    21R
USC00028619          30C    26C    24C    17C    20C    22C    20C    19C    17C    23C    19C    28S
USC00028641          36R    47R    33R    20R    22R    21R    21R    19R    29R    26R    37R    32R
USC00028792          37R    41R    29R    21R    22R    20R    22R    20R    30R    29R    31R    37R
USC00028795          30R    34S    27S    21S    19S    13S    16S    14S    17S    34R    25R    28R
USC00028796          45R    43R    35R    23R    19S    25S    24S    12S    18S    36R    36R    35R
USC00028800          51R    41R    34R    29R    18R    27R    27R    21R    21R    35R    28R    36R
USC00028815          34S    31S    27S    19S    16S    17S    16S    12S    14S    25S    27S    25S
USC00028817          38R    40R    31S    20S    20S    21S    21S    13S    18S    32S    30R    33R
USC00028865          44C    36S    30S    24S    22C    28C    30S    19S    25C    34C    31S    36S
USC00028904          39S    42R    35S    18S    23S    18S    27S    21S    24R    29R    29R    38R
USC00029114          35S    32S    29S    21S    20S    18S    21R    19R    25S    29S    28S    26R
USC00029158          48C    51S    55C    33C    35C    40S    44C    38C    40C    46C    51C    49C
USC00029271          46R    56R    53R    35R    36S    31S    31S    24R    31R    43R    45R    43R
USC00029287          43S    46S    36S    26S    22S    24S    29S    22S    25S    32S    31S    35S
USC00029309          33R    43R    40R    25R    24R    23R    27R    23R    28R    30R    31R    35R
USC00029334          56S    46S    34S    25S    30S    32S    28S    18S    23S    42S    41S    44S
USC00029359          24S    33C    34S    22S    24C    17C    20C    19C    22C    25C    23C    25S
USC00029376          24R    31S    28R    24R    20R    20S    19S    18R    25R    25R    23R    24R
USC00029410          31R    33R    35R    26R    28R    26R    26R    18R    26R    34R    37R    43R
USC00029542          29C    28S    22C    16C    17S    13S    16S    11S    19S    19C    18C    31C
USC00029634          34S    33S    25S    15S    18S    17S    19S    15S    18S    27S    26S    28S
USC00029645          33S    34S    30S    22S    22S    24S    26S    20S    28S    24S    27S    24S
USC00029652          29R    31R    27R    17R    22R    21R    18R    21R    24R    25R    22R    29R
USC00029656          23R    29R    32R    24R    28R    26R    21R    29R    31R    23R    25R    22R
USC00030064          26S    25S    25S    27S    27S    30S    26S    24S    28S    31S    31S    25S
USC00030130          28S    28S    23S    17S    23S    21S    22S    20S    22S    33S    29S    26S
USC00030220          33R    33R    25R    27R    26R    22S    25S    27S    34S    44S    36R    34R
USC00030240          25S    24S    22S    21S    21S    22S    19S    18S    20S    26S    27S    22S
USC00030458          24S    25S    20S    21S    24S    25S    22S    21S    30S    34S    26S    21S
